root_index,xl,xu,x,relative_error,tol,iter,function,method
2,0.4537285320,0.4537285320,2.5592810552,82.2712503161,0.0001000000,5,(x/2) - tan(2*x),Fixed Point
2,2.5592810552,2.5592810552,-4.6502007913,155.0359257595,0.0001000000,6,(x/2) - tan(2*x),Fixed Point
2,-4.6502007913,-4.6502007913,0.2500434356,1959.7571977761,0.0001000000,7,(x/2) - tan(2*x),Fixed Point
2,0.2500434356,0.2500434356,1.0928305856,77.1196524973,0.0001000000,8,(x/2) - tan(2*x),Fixed Point
2,1.0928305856,1.0928305856,-2.8321195211,138.5870221046,0.0001000000,9,(x/2) - tan(2*x),Fixed Point
2,-2.8321195211,-2.8321195211,1.4246388277,298.7956151390,0.0001000000,10,(x/2) - tan(2*x),Fixed Point
2,1.4246388277,1.4246388277,-0.6018713662,336.7015458299,0.0001000000,11,(x/2) - tan(2*x),Fixed Point
2,-0.6018713662,-0.6018713662,-5.2018666998,88.4297041631,0.0001000000,12,(x/2) - tan(2*x),Fixed Point
2,-5.2018666998,-5.2018666998,-2.9751938493,74.8412696201,0.0001000000,13,(x/2) - tan(2*x),Fixed Point
2,-2.9751938493,-2.9751938493,0.6913074141,530.3720441276,0.0001000000,14,(x/2) - tan(2*x),Fixed Point
2,0.6913074141,0.6913074141,10.5022858649,93.4175528737,0.0001000000,15,(x/2) - tan(2*x),Fixed Point
2,10.5022858649,10.5022858649,-3.0247307503,447.2139086744,0.0001000000,16,(x/2) - tan(2*x),Fixed Point
2,-3.0247307503,-3.0247307503,0.4761495312,735.2480789756,0.0001000000,17,(x/2) - tan(2*x),Fixed Point
2,0.4761495312,0.4761495312,2.8103986721,83.0575805498,0.0001000000,18,(x/2) - tan(2*x),Fixed Point
2,2.8103986721,2.8103986721,-1.5598767013,280.1680010865,0.0001000000,19,(x/2) - tan(2*x),Fixed Point
2,-1.5598767013,-1.5598767013,0.0436854477,3670.7009626360,0.0001000000,20,(x/2) - tan(2*x),Fixed Point
2,0.0436854477,0.0436854477,0.1751877933,75.0636463421,0.0001000000,21,(x/2) - tan(2*x),Fixed Point
2,0.1751877933,0.1751877933,0.7309083701,76.0314971859,0.0001000000,22,(x/2) - tan(2*x),Fixed Point
2,0.7309083701,0.7309083701,18.2793501589,96.0014532041,0.0001000000,23,(x/2) - tan(2*x),Fixed Point
2,18.2793501589,18.2793501589,-4.3564742199,519.5904586203,0.0001000000,24,(x/2) - tan(2*x),Fixed Point
2,-4.3564742199,-4.3564742199,1.7254296620,352.4863409825,0.0001000000,25,(x/2) - tan(2*x),Fixed Point
2,1.7254296620,1.7254296620,0.6390382371,170.0041346084,0.0001000000,26,(x/2) - tan(2*x),Fixed Point
2,0.6390382371,0.6390382371,6.6362008455,90.3704204856,0.0001000000,27,(x/2) - tan(2*x),Fixed Point
2,6.6362008455,6.6362008455,1.7053019386,289.1510761313,0.0001000000,28,(x/2) - tan(2*x),Fixed Point
2,1.7053019386,1.7053019386,0.5513878301,209.2744971011,0.0001000000,29,(x/2) - tan(2*x),Fixed Point
2,0.5513878301,0.5513878301,3.9566483067,86.0642698729,0.0001000000,30,(x/2) - tan(2*x),Fixed Point
2,3.9566483067,3.9566483067,-33.6787427958,111.7482066677,0.0001000000,31,(x/2) - tan(2*x),Fixed Point
2,-33.6787427958,-33.6787427958,-10.5843394400,218.1940921938,0.0001000000,32,(x/2) - tan(2*x),Fixed Point
2,-10.5843394400,-10.5843394400,2.1540682583,591.3650901919,0.0001000000,33,(x/2) - tan(2*x),Fixed Point
2,2.1540682583,2.1540682583,4.6749191341,53.9228766004,0.0001000000,34,(x/2) - tan(2*x),Fixed Point
2,4.6749191341,4.6749191341,-0.1501605888,3213.2797034237,0.0001000000,35,(x/2) - tan(2*x),Fixed Point
2,-0.1501605888,-0.1501605888,-0.6193763907,75.7561652226,0.0001000000,36,(x/2) - tan(2*x),Fixed Point
2,-0.6193763907,-0.6193763907,-5.8002996693,89.3216484314,0.0001000000,37,(x/2) - tan(2*x),Fixed Point
2,-5.8002996693,-5.8002996693,2.8920987838,300.5567618129,0.0001000000,38,(x/2) - tan(2*x),Fixed Point
2,2.8920987838,2.8920987838,-1.0899776997,365.3355921405,0.0001000000,39,(x/2) - tan(2*x),Fixed Point
2,-1.0899776997,-1.0899776997,2.8666935030,138.0221219542,0.0001000000,40,(x/2) - tan(2*x),Fixed Point
2,2.8666935030,2.8666935030,-1.2256554614,333.8906481614,0.0001000000,41,(x/2) - tan(2*x),Fixed Point
2,-1.2256554614,-1.2256554614,1.6516197109,174.2093021395,0.0001000000,42,(x/2) - tan(2*x),Fixed Point
2,1.6516197109,1.6516197109,0.3261391337,406.4156796868,0.0001000000,43,(x/2) - tan(2*x),Fixed Point
2,0.3261391337,0.3261391337,1.5276110901,78.6503819037,0.0001000000,44,(x/2) - tan(2*x),Fixed Point
2,1.5276110901,1.5276110901,-0.1731717733,982.1363096996,0.0001000000,45,(x/2) - tan(2*x),Fixed Point
2,-0.1731717733,-0.1731717733,-0.7217806782,76.0077017154,0.0001000000,46,(x/2) - tan(2*x),Fixed Point
2,-0.7217806782,-0.7217806782,-15.6340339075,95.3832729132,0.0001000000,47,(x/2) - tan(2*x),Fixed Point
2,-15.6340339075,-15.6340339075,0.2978914669,5348.2315361375,0.0001000000,48,(x/2) - tan(2*x),Fixed Point
2,0.2978914669,0.2978914669,1.3559274920,78.0304279821,0.0001000000,49,(x/2) - tan(2*x),Fixed Point
2,1.3559274920,1.3559274920,-0.9166071089,247.9289740158,0.0001000000,50,(x/2) - tan(2*x),Fixed Point
2,-0.9166071089,-0.9166071089,7.4456778552,112.3105931624,0.0001000000,51,(x/2) - tan(2*x),Fixed Point
2,7.4456778552,7.4456778552,-2.1289023968,449.7425652861,0.0001000000,52,(x/2) - tan(2*x),Fixed Point
2,-2.1289023968,-2.1289023968,-4.0923100404,47.9779787988,0.0001000000,53,(x/2) - tan(2*x),Fixed Point
2,-4.0923100404,-4.0923100404,5.8268542928,170.2318924544,0.0001000000,54,(x/2) - tan(2*x),Fixed Point
2,5.8268542928,5.8268542928,-2.5869213822,325.2428053216,0.0001000000,55,(x/2) - tan(2*x),Fixed Point
2,-2.5869213822,-2.5869213822,4.0220349660,164.3187193574,0.0001000000,56,(x/2) - tan(2*x),Fixed Point
2,4.0220349660,4.0220349660,-10.3943943473,138.6942695420,0.0001000000,57,(x/2) - tan(2*x),Fixed Point
2,-10.3943943473,-10.3943943473,5.1804683618,300.6458416773,0.0001000000,58,(x/2) - tan(2*x),Fixed Point
2,5.1804683618,5.1804683618,2.7164988064,90.7038703478,0.0001000000,59,(x/2) - tan(2*x),Fixed Point
2,2.7164988064,2.7164988064,-2.2775274285,219.2740325489,0.0001000000,60,(x/2) - tan(2*x),Fixed Point
2,-2.2775274285,-2.2775274285,-12.6067376589,81.9340459828,0.0001000000,61,(x/2) - tan(2*x),Fixed Point
2,-12.6067376589,-12.6067376589,-0.1618199115,7690.5973031778,0.0001000000,62,(x/2) - tan(2*x),Fixed Point
2,-0.1618199115,-0.1618199115,-0.6708676918,75.8790125920,0.0001000000,63,(x/2) - tan(2*x),Fixed Point
2,-0.6708676918,-0.6708676918,-8.5780566790,92.1792578794,0.0001000000,64,(x/2) - tan(2*x),Fixed Point
2,-8.5780566790,-8.5780566790,-16.2252174641,47.1313299932,0.0001000000,65,(x/2) - tan(2*x),Fixed Point
2,-16.2252174641,-16.2252174641,-3.3647662318,382.2093526422,0.0001000000,66,(x/2) - tan(2*x),Fixed Point
2,-3.3647662318,-3.3647662318,-0.9571155499,251.5527704064,0.0001000000,67,(x/2) - tan(2*x),Fixed Point
2,-0.9571155499,-0.9571155499,5.5927448244,117.1135208198,0.0001000000,68,(x/2) - tan(2*x),Fixed Point
2,5.5927448244,5.5927448244,-10.4040912767,153.7552456596,0.0001000000,69,(x/2) - tan(2*x),Fixed Point
2,-10.4040912767,-10.4040912767,4.8957106988,312.5144216404,0.0001000000,70,(x/2) - tan(2*x),Fixed Point
2,4.8957106988,4.8957106988,0.7680133012,537.4512903886,0.0001000000,71,(x/2) - tan(2*x),Fixed Point
2,0.7680133012,0.7680133012,57.4981255241,98.6642811497,0.0001000000,72,(x/2) - tan(2*x),Fixed Point
2,57.4981255241,57.4981255241,-5.8750135335,1078.6892438072,0.0001000000,73,(x/2) - tan(2*x),Fixed Point
2,-5.8750135335,-5.8750135335,2.1277764160,376.1104733196,0.0001000000,74,(x/2) - tan(2*x),Fixed Point
2,2.1277764160,2.1277764160,4.0690564248,47.7083580591,0.0001000000,75,(x/2) - tan(2*x),Fixed Point
2,4.0690564248,4.0690564248,-6.8485531321,159.4148332692,0.0001000000,76,(x/2) - tan(2*x),Fixed Point
2,-6.8485531321,-6.8485531321,-4.2475952632,61.2336559319,0.0001000000,77,(x/2) - tan(2*x),Fixed Point
2,-4.2475952632,-4.2475952632,2.6794402639,258.5254696811,0.0001000000,78,(x/2) - tan(2*x),Fixed Point
2,2.6794402639,2.6794402639,-2.6501190486,201.1064112524,0.0001000000,79,(x/2) - tan(2*x),Fixed Point
2,-2.6501190486,-2.6501190486,3.0009978938,188.3079276413,0.0001000000,80,(x/2) - tan(2*x),Fixed Point
2,3.0009978938,3.0009978938,-0.5776852900,619.4866384818,0.0001000000,81,(x/2) - tan(2*x),Fixed Point
2,-0.5776852900,-0.5776852900,-4.5341479274,87.2592315204,0.0001000000,82,(x/2) - tan(2*x),Fixed Point
2,-4.5341479274,-4.5341479274,0.7447836801,708.7872288718,0.0001000000,83,(x/2) - tan(2*x),Fixed Point
2,0.7447836801,0.7447836801,24.5675820622,96.9684290531,0.0001000000,84,(x/2) - tan(2*x),Fixed Point
2,24.5675820622,24.5675820622,-4.2430000731,679.0144152460,0.0001000000,85,(x/2) - tan(2*x),Fixed Point
2,-4.2430000731,-4.2430000731,2.7314536136,255.3385366688,0.0001000000,86,(x/2) - tan(2*x),Fixed Point
2,2.7314536136,2.7314536136,-2.1446227505,227.3628946115,0.0001000000,87,(x/2) - tan(2*x),Fixed Point
2,-2.1446227505,-2.1446227505,-4.4410077648,51.7086466826,0.0001000000,88,(x/2) - tan(2*x),Fixed Point
2,-4.4410077648,-4.4410077648,1.2063817552,468.1262374670,0.0001000000,89,(x/2) - tan(2*x),Fixed Point
2,1.2063817552,1.2063817552,-1.7856223319,167.5608572755,0.0001000000,90,(x/2) - tan(2*x),Fixed Point
2,-1.7856223319,-1.7856223319,-0.9163998143,94.8518871395,0.0001000000,91,(x/2) - tan(2*x),Fixed Point
2,-0.9163998143,-0.9163998143,7.4580181043,112.2874442177,0.0001000000,92,(x/2) - tan(2*x),Fixed Point
2,7.4580181043,7.4580181043,-2.0262875862,468.0631592078,0.0001000000,93,(x/2) - tan(2*x),Fixed Point
2,-2.0262875862,-2.0262875862,-2.5779620406,21.3996345066,0.0001000000,94,(x/2) - tan(2*x),Fixed Point
2,-2.5779620406,-2.5779620406,4.2095838570,161.2403061247,0.0001000000,95,(x/2) - tan(2*x),Fixed Point
2,4.2095838570,4.2095838570,-3.1535906647,233.4854235860,0.0001000000,96,(x/2) - tan(2*x),Fixed Point
2,-3.1535906647,-3.1535906647,-0.0480012580,6469.8083652977,0.0001000000,97,(x/2) - tan(2*x),Fixed Point
2,-0.0480012580,-0.0480012580,-0.1925970852,75.0768512580,0.0001000000,98,(x/2) - tan(2*x),Fixed Point
2,-0.1925970852,-0.1925970852,-0.8108961919,76.2488605659,0.0001000000,99,(x/2) - tan(2*x),Fixed Point
2,-0.8108961919,-0.8108961919,39.1847151531,102.0694196416,0.0001000000,100,(x/2) - tan(2*x),Fixed Point
3,6.4000000000,6.4000000000,0.4759499903,1244.6790903438,0.0001000000,1,(x/2) - tan(2*x),Fixed Point
3,0.4759499903,0.4759499903,2.8080257964,83.0503697330,0.0001000000,2,(x/2) - tan(2*x),Fixed Point
3,2.8080257964,2.8080257964,-1.5751987491,278.2648569295,0.0001000000,3,(x/2) - tan(2*x),Fixed Point
3,-1.5751987491,-1.5751987491,-0.0176101443,8844.8372738324,0.0001000000,4,(x/2) - tan(2*x),Fixed Point
3,-0.0176101443,-0.0176101443,-0.0704697180,75.0103380943,0.0001000000,5,(x/2) - tan(2*x),Fixed Point
3,-0.0704697180,-0.0704697180,-0.2837602288,75.1657523293,0.0001000000,6,(x/2) - tan(2*x),Fixed Point
3,-0.2837602288,-0.2837602288,-1.2749517123,77.7434528669,0.0001000000,7,(x/2) - tan(2*x),Fixed Point
3,-1.2749517123,-1.2749517123,1.3440098733,194.8617817225,0.0001000000,8,(x/2) - tan(2*x),Fixed Point
3,1.3440098733,1.3440098733,-0.9749386401,237.8558421963,0.0001000000,9,(x/2) - tan(2*x),Fixed Point
3,-0.9749386401,-0.9749386401,5.0207425741,119.4182160456,0.0001000000,10,(x/2) - tan(2*x),Fixed Point
3,5.0207425741,5.0207425741,1.4178991997,254.0972852886,0.0001000000,11,(x/2) - tan(2*x),Fixed Point
3,1.4178991997,1.4178991997,-0.6313928415,324.5668791955,0.0001000000,12,(x/2) - tan(2*x),Fixed Point
3,-0.6313928415,-0.6313928415,-6.2866311076,89.9565787986,0.0001000000,13,(x/2) - tan(2*x),Fixed Point
3,-6.2866311076,-6.2866311076,-0.0137834200,45510.0960540339,0.0001000000,14,(x/2) - tan(2*x),Fixed Point
3,-0.0137834200,-0.0137834200,-0.0551476502,75.0063330764,0.0001000000,15,(x/2) - tan(2*x),Fixed Point
3,-0.0551476502,-0.0551476502,-0.2214894739,75.1014577554,0.0001000000,16,(x/2) - tan(2*x),Fixed Point
3,-0.2214894739,-0.2214894739,-0.9488496675,76.6570531162,0.0001000000,17,(x/2) - tan(2*x),Fixed Point
3,-0.9488496675,-0.9488496675,5.8985186592,116.0862366016,0.0001000000,18,(x/2) - tan(2*x),Fixed Point
3,5.8985186592,5.8985186592,-1.9367511732,404.5573815023,0.0001000000,19,(x/2) - tan(2*x),Fixed Point
3,-1.9367511732,-1.9367511732,-1.7967250869,7.7934063055,0.0001000000,20,(x/2) - tan(2*x),Fixed Point
3,-1.7967250869,-1.7967250869,-0.9706961678,85.0965468422,0.0001000000,21,(x/2) - tan(2*x),Fixed Point
3,-0.9706961678,-0.9706961678,5.1473560462,118.8581508467,0.0001000000,22,(x/2) - tan(2*x),Fixed Point
3,5.1473560462,5.1473560462,2.3703329190,117.1575142450,0.0001000000,23,(x/2) - tan(2*x),Fixed Point
3,2.3703329190,2.3703329190,-70.7103649267,103.3521718088,0.0001000000,24,(x/2) - tan(2*x),Fixed Point
3,-70.7103649267,-70.7103649267,-0.0981996828,71906.7141668256,0.0001000000,25,(x/2) - tan(2*x),Fixed Point
3,-0.0981996828,-0.0981996828,-0.3979283281,75.3222688908,0.0001000000,26,(x/2) - tan(2*x),Fixed Point
3,-0.3979283281,-0.3979283281,-2.0422776738,80.5154640208,0.0001000000,27,(x/2) - tan(2*x),Fixed Point
3,-2.0422776738,-2.0422776738,-2.7555727195,25.8855460649,0.0001000000,28,(x/2) - tan(2*x),Fixed Point
3,-2.7555727195,-2.7555727195,1.9472680913,241.5096735682,0.0001000000,29,(x/2) - tan(2*x),Fixed Point
3,1.9472680913,1.9472680913,1.8742194589,3.8975495643,0.0001000000,30,(x/2) - tan(2*x),Fixed Point
3,1.8742194589,1.8742194589,1.3884697495,34.9845367285,0.0001000000,31,(x/2) - tan(2*x),Fixed Point
3,1.3884697495,1.3884697495,-0.7634492408,281.8679848320,0.0001000000,32,(x/2) - tan(2*x),Fixed Point
3,-0.7634492408,-0.7634492408,-45.5310538666,98.3232339778,0.0001000000,33,(x/2) - tan(2*x),Fixed Point
3,-45.5310538666,-45.5310538666,0.0882155830,51713.3910897226,0.0001000000,34,(x/2) - tan(2*x),Fixed Point
3,0.0882155830,0.0882155830,0.3565697957,75.2599395425,0.0001000000,35,(x/2) - tan(2*x),Fixed Point
3,0.3565697957,0.3565697957,1.7300050867,79.3890897546,0.0001000000,36,(x/2) - tan(2*x),Fixed Point
3,1.7300050867,1.7300050867,0.6592681157,162.4129766846,0.0001000000,37,(x/2) - tan(2*x),Fixed Point
3,0.6592681157,0.6592681157,7.7594337190,91.5036568445,0.0001000000,38,(x/2) - tan(2*x),Fixed Point
3,7.7594337190,7.7594337190,-0.3827647755,2127.2068424272,0.0001000000,39,(x/2) - tan(2*x),Fixed Point
3,-0.3827647755,-0.3827647755,-1.9220637792,80.0857401491,0.0001000000,40,(x/2) - tan(2*x),Fixed Point
3,-1.9220637792,-1.9220637792,-1.6932619078,13.5124915019,0.0001000000,41,(x/2) - tan(2*x),Fixed Point
3,-1.6932619078,-1.6932619078,-0.4998990612,238.7207616693,0.0001000000,42,(x/2) - tan(2*x),Fixed Point
3,-0.4998990612,-0.4998990612,-3.1134328134,83.9437980135,0.0001000000,43,(x/2) - tan(2*x),Fixed Point
3,-3.1134328134,-3.1134328134,0.1127586060,2861.1487270476,0.0001000000,44,(x/2) - tan(2*x),Fixed Point
3,0.1127586060,0.1127586060,0.4588394805,75.4252607350,0.0001000000,45,(x/2) - tan(2*x),Fixed Point
3,0.4588394805,0.4588394805,2.6139177203,82.4462921341,0.0001000000,46,(x/2) - tan(2*x),Fixed Point
3,2.6139177203,2.6139177203,-3.5302557151,174.0432968935,0.0001000000,47,(x/2) - tan(2*x),Fixed Point
3,-3.5302557151,-3.5302557151,-1.9679696930,79.3856748724,0.0001000000,48,(x/2) - tan(2*x),Fixed Point
3,-1.9679696930,-1.9679696930,-2.0361184489,3.3469936813,0.0001000000,49,(x/2) - tan(2*x),Fixed Point
3,-2.0361184489,-2.0361184489,-2.6853558915,24.1769608539,0.0001000000,50,(x/2) - tan(2*x),Fixed Point
3,-2.6853558915,-2.6853558915,2.5859138669,203.8455273345,0.0001000000,51,(x/2) - tan(2*x),Fixed Point
3,2.5859138669,2.5859138669,-4.0424461046,163.9690375596,0.0001000000,52,(x/2) - tan(2*x),Fixed Point
3,-4.0424461046,-4.0424461046,8.5068712692,147.5197752103,0.0001000000,53,(x/2) - tan(2*x),Fixed Point
3,8.5068712692,8.5068712692,7.3691732155,15.4386119093,0.0001000000,54,(x/2) - tan(2*x),Fixed Point
3,7.3691732155,7.3691732155,-2.9160055552,352.7146494107,0.0001000000,55,(x/2) - tan(2*x),Fixed Point
3,-2.9160055552,-2.9160055552,0.9690081494,400.9268350387,0.0001000000,56,(x/2) - tan(2*x),Fixed Point
3,0.9690081494,0.9690081494,-5.1992840222,118.6373382419,0.0001000000,57,(x/2) - tan(2*x),Fixed Point
3,-5.1992840222,-5.1992840222,-2.9422546591,76.7108773576,0.0001000000,58,(x/2) - tan(2*x),Fixed Point
3,-2.9422546591,-2.9422546591,0.8424668152,449.2427958149,0.0001000000,59,(x/2) - tan(2*x),Fixed Point
3,0.8424668152,0.8424668152,-17.4465972438,104.8288316821,0.0001000000,60,(x/2) - tan(2*x),Fixed Point
3,-17.4465972438,-17.4465972438,-0.6977568585,2400.3834833220,0.0001000000,61,(x/2) - tan(2*x),Fixed Point
3,-0.6977568585,-0.6977568585,-11.2930499101,93.8213603583,0.0001000000,62,(x/2) - tan(2*x),Fixed Point
3,-11.2930499101,-11.2930499101,-1.3535009361,734.3584853788,0.0001000000,63,(x/2) - tan(2*x),Fixed Point
3,-1.3535009361,-1.3535009361,0.9283783225,245.7919582304,0.0001000000,64,(x/2) - tan(2*x),Fixed Point
3,0.9283783225,0.9283783225,-6.8022897339,113.6480267496,0.0001000000,65,(x/2) - tan(2*x),Fixed Point
3,-6.8022897339,-6.8022897339,-3.3932925433,100.4628144216,0.0001000000,66,(x/2) - tan(2*x),Fixed Point
3,-3.3932925433,-3.3932925433,-1.1014503050,208.0749560704,0.0001000000,67,(x/2) - tan(2*x),Fixed Point
3,-1.1014503050,-1.1014503050,2.7309621675,140.3319503330,0.0001000000,68,(x/2) - tan(2*x),Fixed Point
3,2.7309621675,2.7309621675,-2.1488533555,227.0892758014,0.0001000000,69,(x/2) - tan(2*x),Fixed Point
3,-2.1488533555,-2.1488533555,-4.5432926871,52.7027311810,0.0001000000,70,(x/2) - tan(2*x),Fixed Point
3,-4.5432926871,-4.5432926871,0.7034092008,745.8961131231,0.0001000000,71,(x/2) - tan(2*x),Fixed Point
3,0.7034092008,0.7034092008,12.0872485789,94.1805680906,0.0001000000,72,(x/2) - tan(2*x),Fixed Point
3,12.0872485789,12.0872485789,-2.8460649126,524.7003828161,0.0001000000,73,(x/2) - tan(2*x),Fixed Point
3,-2.8460649126,-2.8460649126,1.3421707739,312.0493880495,0.0001000000,74,(x/2) - tan(2*x),Fixed Point
3,1.3421707739,1.3421707739,-0.9840595064,236.3912207706,0.0001000000,75,(x/2) - tan(2*x),Fixed Point
3,-0.9840595064,-0.9840595064,4.7659798493,120.6475800885,0.0001000000,76,(x/2) - tan(2*x),Fixed Point
3,4.7659798493,4.7659798493,0.2151881293,2114.7968224460,0.0001000000,77,(x/2) - tan(2*x),Fixed Point
3,0.2151881293,0.2151881293,0.9181530006,76.5629335069,0.0001000000,78,(x/2) - tan(2*x),Fixed Point
3,0.9181530006,0.9181530006,-7.3548382536,112.4836599933,0.0001000000,79,(x/2) - tan(2*x),Fixed Point
3,-7.3548382536,-7.3548382536,3.1031092053,337.0151279571,0.0001000000,80,(x/2) - tan(2*x),Fixed Point
3,3.1031092053,3.1031092053,-0.1542384780,2111.8904474156,0.0001000000,81,(x/2) - tan(2*x),Fixed Point
3,-0.1542384780,-0.1542384780,-0.6372979992,75.7980602158,0.0001000000,82,(x/2) - tan(2*x),Fixed Point
3,-0.6372979992,-0.6372979992,-6.5535553760,90.2755380458,0.0001000000,83,(x/2) - tan(2*x),Fixed Point
3,-6.5535553760,-6.5535553760,-1.2008723017,445.7329115428,0.0001000000,84,(x/2) - tan(2*x),Fixed Point
3,-1.2008723017,-1.2008723017,1.8256218732,165.7788077239,0.0001000000,85,(x/2) - tan(2*x),Fixed Point
3,1.8256218732,1.8256218732,1.1178014617,63.3225519597,0.0001000000,86,(x/2) - tan(2*x),Fixed Point
3,1.1178014617,1.1178014617,-2.5515554287,143.8086294017,0.0001000000,87,(x/2) - tan(2*x),Fixed Point
3,-2.5515554287,-2.5515554287,4.8555590675,152.5491584639,0.0001000000,88,(x/2) - tan(2*x),Fixed Point
