root_index,xl,xu,x,relative_error,tol,iter,function,method
3,4.8555590675,4.8555590675,0.5888627663,724.5654752046,0.0001000000,89,(x/2) - tan(2*x),Fixed Point
3,0.5888627663,0.5888627663,4.8233552536,87.7914286761,0.0001000000,90,(x/2) - tan(2*x),Fixed Point
3,4.8233552536,4.8233552536,0.4512989719,968.7716024565,0.0001000000,91,(x/2) - tan(2*x),Fixed Point
3,0.4512989719,0.4512989719,2.5338075833,82.1889012075,0.0001000000,92,(x/2) - tan(2*x),Fixed Point
3,2.5338075833,2.5338075833,-5.3913816547,146.9973699804,0.0001000000,93,(x/2) - tan(2*x),Fixed Point
3,-5.3913816547,-5.3913816547,-9.2557072108,41.7507324737,0.0001000000,94,(x/2) - tan(2*x),Fixed Point
3,-9.2557072108,-9.2557072108,0.7032943913,1416.0501952945,0.0001000000,95,(x/2) - tan(2*x),Fixed Point
3,0.7032943913,0.7032943913,12.0700393841,94.1732220669,0.0001000000,96,(x/2) - tan(2*x),Fixed Point
3,12.0700393841,12.0700393841,-3.0651127779,493.7877741723,0.0001000000,97,(x/2) - tan(2*x),Fixed Point
3,-3.0651127779,-3.0651127779,0.3083278785,1094.1082177709,0.0001000000,98,(x/2) - tan(2*x),Fixed Point
3,0.3083278785,0.3083278785,1.4177446455,78.2522276141,0.0001000000,99,(x/2) - tan(2*x),Fixed Point
3,1.4177446455,1.4177446455,-0.6320727388,324.3008689368,0.0001000000,100,(x/2) - tan(2*x),Fixed Point
4,9.5000000000,9.5000000000,0.3031789412,3033.4630174581,0.0001000000,1,(x/2) - tan(2*x),Fixed Point
4,0.3031789412,0.3031789412,1.3870227134,78.1417464689,0.0001000000,2,(x/2) - tan(2*x),Fixed Point
4,1.3870227134,1.3870227134,-0.7700881497,280.1122006440,0.0001000000,3,(x/2) - tan(2*x),Fixed Point
4,-0.7700881497,-0.7700881497,-65.2963134832,98.8206253789,0.0001000000,4,(x/2) - tan(2*x),Fixed Point
4,-65.2963134832,-65.2963134832,9.0917089976,818.1962544198,0.0001000000,5,(x/2) - tan(2*x),Fixed Point
4,9.0917089976,9.0917089976,-1.5719743012,678.3624446494,0.0001000000,6,(x/2) - tan(2*x),Fixed Point
4,-1.5719743012,-1.5719743012,-0.0047119063,33261.7482313939,0.0001000000,7,(x/2) - tan(2*x),Fixed Point
4,-0.0047119063,-0.0047119063,-0.0188481830,75.0007400731,0.0001000000,8,(x/2) - tan(2*x),Fixed Point
4,-0.0188481830,-0.0188481830,-0.0754284636,75.0118429220,0.0001000000,9,(x/2) - tan(2*x),Fixed Point
4,-0.0754284636,-0.0754284636,-0.3040236658,75.1899367949,0.0001000000,10,(x/2) - tan(2*x),Fixed Point
4,-0.3040236658,-0.3040236658,-1.3920325943,78.1597308125,0.0001000000,11,(x/2) - tan(2*x),Fixed Point
4,-1.3920325943,-1.3920325943,0.7471652580,286.3085280455,0.0001000000,12,(x/2) - tan(2*x),Fixed Point
4,0.7471652580,0.7471652580,26.1044831293,97.1377894964,0.0001000000,13,(x/2) - tan(2*x),Fixed Point
4,26.1044831293,26.1044831293,-5.1156368284,610.2880443829,0.0001000000,14,(x/2) - tan(2*x),Fixed Point
4,-5.1156368284,-5.1156368284,-2.0862219948,145.2105692060,0.0001000000,15,(x/2) - tan(2*x),Fixed Point
4,-2.0862219948,-2.0862219948,-3.3369213542,37.4806363901,0.0001000000,16,(x/2) - tan(2*x),Fixed Point
4,-3.3369213542,-3.3369213542,-0.8236472056,305.1396437358,0.0001000000,17,(x/2) - tan(2*x),Fixed Point
4,-0.8236472056,-0.8236472056,26.0934269218,103.1565313672,0.0001000000,18,(x/2) - tan(2*x),Fixed Point
4,26.0934269218,26.0934269218,-5.4692580280,577.0926291639,0.0001000000,19,(x/2) - tan(2*x),Fixed Point
4,-5.4692580280,-5.4692580280,-35.0138630219,84.3797354647,0.0001000000,20,(x/2) - tan(2*x),Fixed Point
4,-35.0138630219,-35.0138630219,-2.5870584398,1253.4237373102,0.0001000000,21,(x/2) - tan(2*x),Fixed Point
4,-2.5870584398,-2.5870584398,4.0192711120,164.3663581691,0.0001000000,22,(x/2) - tan(2*x),Fixed Point
4,4.0192711120,4.0192711120,-10.7132289514,137.5168973824,0.0001000000,23,(x/2) - tan(2*x),Fixed Point
4,-10.7132289514,-10.7132289514,1.2670065424,945.5543513855,0.0001000000,24,(x/2) - tan(2*x),Fixed Point
4,1.2670065424,1.2670065424,-1.3906443160,191.1093172973,0.0001000000,25,(x/2) - tan(2*x),Fixed Point
4,-1.3906443160,-1.3906443160,0.7534999728,284.5579782768,0.0001000000,26,(x/2) - tan(2*x),Fixed Point
4,0.7534999728,0.7534999728,31.3071980686,97.5932053354,0.0001000000,27,(x/2) - tan(2*x),Fixed Point
4,31.3071980686,31.3071980686,-0.4419014007,7184.6568988244,0.0001000000,28,(x/2) - tan(2*x),Fixed Point
4,-0.4419014007,-0.4419014007,-2.4381496983,81.8755427124,0.0001000000,29,(x/2) - tan(2*x),Fixed Point
4,-2.4381496983,-2.4381496983,12.0923172578,120.1627996214,0.0001000000,30,(x/2) - tan(2*x),Fixed Point
4,12.0923172578,12.0923172578,-2.7856035967,534.1004323801,0.0001000000,31,(x/2) - tan(2*x),Fixed Point
4,-2.7856035967,-2.7856035967,1.7259481023,261.3955595160,0.0001000000,32,(x/2) - tan(2*x),Fixed Point
4,1.7259481023,1.7259481023,0.6413244720,169.1224454497,0.0001000000,33,(x/2) - tan(2*x),Fixed Point
4,0.6413244720,0.6413244720,6.7477224244,90.4956897799,0.0001000000,34,(x/2) - tan(2*x),Fixed Point
4,6.7477224244,6.7477224244,2.6765736013,152.1030029277,0.0001000000,35,(x/2) - tan(2*x),Fixed Point
4,2.6765736013,2.6765736013,-2.6819608978,199.7991284474,0.0001000000,36,(x/2) - tan(2*x),Fixed Point
4,-2.6819608978,-2.6819608978,2.6225179128,202.2666379012,0.0001000000,37,(x/2) - tan(2*x),Fixed Point
4,2.6225179128,2.6225179128,-3.3928320300,177.2958369171,0.0001000000,38,(x/2) - tan(2*x),Fixed Point
4,-3.3928320300,-3.3928320300,-1.0990507770,208.7056668369,0.0001000000,39,(x/2) - tan(2*x),Fixed Point
4,-1.0990507770,-1.0990507770,2.7586379019,139.8403420851,0.0001000000,40,(x/2) - tan(2*x),Fixed Point
4,2.7586379019,2.7586379019,-1.9235260527,243.4156765399,0.0001000000,41,(x/2) - tan(2*x),Fixed Point
4,-1.9235260527,-1.9235260527,-1.7033284925,12.9274864603,0.0001000000,42,(x/2) - tan(2*x),Fixed Point
4,-1.7033284925,-1.7033284925,-0.5429032497,213.7443906071,0.0001000000,43,(x/2) - tan(2*x),Fixed Point
4,-0.5429032497,-0.5429032497,-3.7952848833,85.6953228432,0.0001000000,44,(x/2) - tan(2*x),Fixed Point
4,-3.7952848833,-3.7952848833,-7.4162467104,48.8247218372,0.0001000000,45,(x/2) - tan(2*x),Fixed Point
4,-7.4162467104,-7.4162467104,2.3971315917,409.3800413856,0.0001000000,46,(x/2) - tan(2*x),Fixed Point
4,2.3971315917,2.3971315917,-24.3731115061,109.8351480116,0.0001000000,47,(x/2) - tan(2*x),Fixed Point
4,-24.3731115061,-24.3731115061,38.7727957708,162.8613723142,0.0001000000,48,(x/2) - tan(2*x),Fixed Point
4,38.7727957708,38.7727957708,-3.0756015906,1360.6572934893,0.0001000000,49,(x/2) - tan(2*x),Fixed Point
4,-3.0756015906,-3.0756015906,0.2655076963,1258.3850991824,0.0001000000,50,(x/2) - tan(2*x),Fixed Point
4,0.2655076963,0.2655076963,1.1745636010,77.3952048214,0.0001000000,51,(x/2) - tan(2*x),Fixed Point
4,1.1745636010,1.1745636010,-2.0284708381,157.9038938581,0.0001000000,52,(x/2) - tan(2*x),Fixed Point
4,-2.0284708381,-2.0284708381,-2.6013364041,22.0219716726,0.0001000000,53,(x/2) - tan(2*x),Fixed Point
4,-2.6013364041,-2.6013364041,3.7470530862,169.4235268156,0.0001000000,54,(x/2) - tan(2*x),Fixed Point
4,3.7470530862,3.7470530862,5.3154638032,29.5065637740,0.0001000000,55,(x/2) - tan(2*x),Fixed Point
4,5.3154638032,5.3154638032,5.2394809075,1.4501989235,0.0001000000,56,(x/2) - tan(2*x),Fixed Point
4,5.2394809075,5.2394809075,3.5206775649,48.8202430040,0.0001000000,57,(x/2) - tan(2*x),Fixed Point
4,3.5206775649,3.5206775649,1.8939480462,85.8909262028,0.0001000000,58,(x/2) - tan(2*x),Fixed Point
4,1.8939480462,1.8939480462,1.5087757489,25.5287969509,0.0001000000,59,(x/2) - tan(2*x),Fixed Point
4,1.5087757489,1.5087757489,-0.2493625402,705.0530876640,0.0001000000,60,(x/2) - tan(2*x),Fixed Point
4,-0.2493625402,-0.2493625402,-1.0892964526,77.1079269023,0.0001000000,61,(x/2) - tan(2*x),Fixed Point
4,-1.0892964526,-1.0892964526,2.8750332259,137.8881343984,0.0001000000,62,(x/2) - tan(2*x),Fixed Point
4,2.8750332259,2.8750332259,-1.1802285016,343.5997115774,0.0001000000,63,(x/2) - tan(2*x),Fixed Point
4,-1.1802285016,-1.1802285016,1.9830222131,159.5166556277,0.0001000000,64,(x/2) - tan(2*x),Fixed Point
4,1.9830222131,1.9830222131,2.1626491727,8.3058760453,0.0001000000,65,(x/2) - tan(2*x),Fixed Point
4,2.1626491727,2.1626491727,4.9060730027,55.9189361526,0.0001000000,66,(x/2) - tan(2*x),Fixed Point
4,4.9060730027,4.9060730027,0.8159631325,501.2616020623,0.0001000000,67,(x/2) - tan(2*x),Fixed Point
4,0.8159631325,0.8159631325,-32.6764297827,102.4971000134,0.0001000000,68,(x/2) - tan(2*x),Fixed Point
4,-32.6764297827,-32.6764297827,1.4295885663,2385.7226584539,0.0001000000,69,(x/2) - tan(2*x),Fixed Point
4,1.4295885663,1.4295885663,-0.5803428060,346.3351921636,0.0001000000,70,(x/2) - tan(2*x),Fixed Point
4,-0.5803428060,-0.5803428060,-4.6002091592,87.3844256666,0.0001000000,71,(x/2) - tan(2*x),Fixed Point
4,-4.6002091592,-4.6002091592,0.4564031334,1107.9267258188,0.0001000000,72,(x/2) - tan(2*x),Fixed Point
4,0.4564031334,0.4564031334,2.5876926350,82.3625446374,0.0001000000,73,(x/2) - tan(2*x),Fixed Point
4,2.5876926350,2.5876926350,-4.0065216900,164.5870117587,0.0001000000,74,(x/2) - tan(2*x),Fixed Point
4,-4.0065216900,-4.0065216900,12.4675130202,132.1356928482,0.0001000000,75,(x/2) - tan(2*x),Fixed Point
4,12.4675130202,12.4675130202,-0.4006648699,3211.7060555019,0.0001000000,76,(x/2) - tan(2*x),Fixed Point
4,-0.4006648699,-0.4006648699,-2.0647635711,80.5951211295,0.0001000000,77,(x/2) - tan(2*x),Fixed Point
4,-2.0647635711,-2.0647635711,-3.0336749443,31.9385362956,0.0001000000,78,(x/2) - tan(2*x),Fixed Point
4,-3.0336749443,-3.0336749443,0.4385012617,791.8280993880,0.0001000000,79,(x/2) - tan(2*x),Fixed Point
4,0.4385012617,0.4385012617,2.4046142579,81.7641744316,0.0001000000,80,(x/2) - tan(2*x),Fixed Point
4,2.4046142579,2.4046142579,-20.5881218933,111.6796192986,0.0001000000,81,(x/2) - tan(2*x),Fixed Point
4,-20.5881218933,-20.5881218933,-0.6974517478,2851.9062726512,0.0001000000,82,(x/2) - tan(2*x),Fixed Point
4,-0.6974517478,-0.6974517478,-11.2530555974,93.8021123080,0.0001000000,83,(x/2) - tan(2*x),Fixed Point
4,-11.2530555974,-11.2530555974,-1.1317844808,894.2754816232,0.0001000000,84,(x/2) - tan(2*x),Fixed Point
4,-1.1317844808,-1.1317844808,2.4096150220,146.9695146504,0.0001000000,85,(x/2) - tan(2*x),Fixed Point
4,2.4096150220,2.4096150220,-18.6481126726,112.9214954046,0.0001000000,86,(x/2) - tan(2*x),Fixed Point
4,-18.6481126726,-18.6481126726,0.8523997136,2287.7192560540,0.0001000000,87,(x/2) - tan(2*x),Fixed Point
4,0.8523997136,0.8523997136,-14.8355852834,105.7456426376,0.0001000000,88,(x/2) - tan(2*x),Fixed Point
4,-14.8355852834,-14.8355852834,-11.3807117378,30.3572713661,0.0001000000,89,(x/2) - tan(2*x),Fixed Point
4,-11.3807117378,-11.3807117378,-1.9404036952,486.5125780816,0.0001000000,90,(x/2) - tan(2*x),Fixed Point
4,-1.9404036952,-1.9404036952,-1.8233012040,6.4225532736,0.0001000000,91,(x/2) - tan(2*x),Fixed Point
4,-1.8233012040,-1.8233012040,-1.1056505879,64.9075416718,0.0001000000,92,(x/2) - tan(2*x),Fixed Point
4,-1.1056505879,-1.1056505879,2.6833793717,141.2036627986,0.0001000000,93,(x/2) - tan(2*x),Fixed Point
4,2.6833793717,2.6833793717,-2.6071454646,202.9240373471,0.0001000000,94,(x/2) - tan(2*x),Fixed Point
4,-2.6071454646,-2.6071454646,3.6444832793,171.5367657025,0.0001000000,95,(x/2) - tan(2*x),Fixed Point
4,3.6444832793,3.6444832793,3.1547833276,15.5224591019,0.0001000000,96,(x/2) - tan(2*x),Fixed Point
4,3.1547833276,3.1547833276,0.0527749398,5877.8056392215,0.0001000000,97,(x/2) - tan(2*x),Fixed Point
4,0.0527749398,0.0527749398,0.2118872070,75.0929088361,0.0001000000,98,(x/2) - tan(2*x),Fixed Point
4,0.2118872070,0.2118872070,0.9022146911,76.5147687080,0.0001000000,99,(x/2) - tan(2*x),Fixed Point
4,0.9022146911,0.9022146911,-8.4041073761,110.7354017593,0.0001000000,100,(x/2) - tan(2*x),Fixed Point
0,2.1000000000,2.1000000000,2.0069454543,4.6366255504,0.0001000000,1,(x/2) - tan(2*x),Newton Raphson
0,2.0069454543,2.0069454543,1.9637304435,2.2006590025,0.0001000000,2,(x/2) - tan(2*x),Newton Raphson
0,1.9637304435,1.9637304435,1.9582861956,0.2780108418,0.0001000000,3,(x/2) - tan(2*x),Newton Raphson
0,1.9582861956,1.9582861956,1.9582176946,0.0034981264,0.0001000000,4,(x/2) - tan(2*x),Newton Raphson
0,1.9582176946,1.9582176946,1.9582176841,0.0000005381,0.0001000000,5,(x/2) - tan(2*x),Newton Raphson
1,3.7000000000,3.7000000000,3.6798685193,0.5470706525,0.0001000000,1,(x/2) - tan(2*x),Newton Raphson
1,3.6798685193,3.6798685193,3.6779776742,0.0514099119,0.0001000000,2,(x/2) - tan(2*x),Newton Raphson
1,3.6779776742,3.6779776742,3.6779635123,0.0003850460,0.0001000000,3,(x/2) - tan(2*x),Newton Raphson
1,3.6779635123,3.6779635123,3.6779635116,0.0000000213,0.0001000000,4,(x/2) - tan(2*x),Newton Raphson
2,5.3500000000,5.3500000000,5.3235973067,0.4959558693,0.0001000000,1,(x/2) - tan(2*x),Newton Raphson
2,5.3235973067,5.3235973067,5.3181023990,0.1033245929,0.0001000000,2,(x/2) - tan(2*x),Newton Raphson
2,5.3181023990,5.3181023990,5.3179258818,0.0033192875,0.0001000000,3,(x/2) - tan(2*x),Newton Raphson
2,5.3179258818,5.3179258818,5.3179257105,0.0000032218,0.0001000000,4,(x/2) - tan(2*x),Newton Raphson
3,7.0000000000,7.0000000000,6.9648290214,0.5049797853,0.0001000000,1,(x/2) - tan(2*x),Newton Raphson
3,6.9648290214,6.9648290214,6.9376452975,0.3918292547,0.0001000000,2,(x/2) - tan(2*x),Newton Raphson
3,6.9376452975,6.9376452975,6.9287125703,0.1289233330,0.0001000000,3,(x/2) - tan(2*x),Newton Raphson
3,6.9287125703,6.9287125703,6.9280663071,0.0093281901,0.0001000000,4,(x/2) - tan(2*x),Newton Raphson
3,6.9280663071,6.9280663071,6.9280633294,0.0000429802,0.0001000000,5,(x/2) - tan(2*x),Newton Raphson
4,10.2000000000,10.2000000000,10.1908818415,0.0894736949,0.0001000000,1,(x/2) - tan(2*x),Newton Raphson
4,10.1908818415,10.1908818415,10.1753928139,0.1522204391,0.0001000000,2,(x/2) - tan(2*x),Newton Raphson
4,10.1753928139,10.1753928139,10.1529856955,0.2206948674,0.0001000000,3,(x/2) - tan(2*x),Newton Raphson
4,10.1529856955,10.1529856955,10.1292788377,0.2340428987,0.0001000000,4,(x/2) - tan(2*x),Newton Raphson
4,10.1292788377,10.1292788377,10.1154093323,0.1371126467,0.0001000000,5,(x/2) - tan(2*x),Newton Raphson
4,10.1154093323,10.1154093323,10.1126324990,0.0274590545,0.0001000000,6,(x/2) - tan(2*x),Newton Raphson
4,10.1126324990,10.1126324990,10.1125490292,0.0008254085,0.0001000000,7,(x/2) - tan(2*x),Newton Raphson
4,10.1125490292,10.1125490292,10.1125489579,0.0000007045,0.0001000000,8,(x/2) - tan(2*x),Newton Raphson
0,2.1000000000,1.8305062197,1.8305062197,14.7223635431,0.0001000000,1,(x/2) - tan(2*x),Secant
0,1.8305062197,1.9169113375,1.9169113375,4.5075176984,0.0001000000,2,(x/2) - tan(2*x),Secant
0,1.9169113375,1.9691195876,1.9691195876,2.6513498971,0.0001000000,3,(x/2) - tan(2*x),Secant
0,1.9691195876,1.9572189932,1.9572189932,0.6080359170,0.0001000000,4,(x/2) - tan(2*x),Secant
0,1.9572189932,1.9581931494,1.9581931494,0.0497477089,0.0001000000,5,(x/2) - tan(2*x),Secant
0,1.9581931494,1.9582177391,1.9582177391,0.0012557169,0.0001000000,6,(x/2) - tan(2*x),Secant
0,1.9582177391,1.9582176841,1.9582176841,0.0000028078,0.0001000000,7,(x/2) - tan(2*x),Secant
1,3.7000000000,3.6299102678,3.6299102678,1.9308943483,0.0001000000,1,(x/2) - tan(2*x),Secant
1,3.6299102678,3.6738466195,3.6738466195,1.1959223195,0.0001000000,2,(x/2) - tan(2*x),Secant
1,3.6738466195,3.6787291979,3.6787291979,0.1327245942,0.0001000000,3,(x/2) - tan(2*x),Secant
1,3.6787291979,3.6779512220,3.6779512220,0.0211524260,0.0001000000,4,(x/2) - tan(2*x),Secant
1,3.6779512220,3.6779634749,3.6779634749,0.0003331428,0.0001000000,5,(x/2) - tan(2*x),Secant
1,3.6779634749,3.6779635116,3.6779635116,0.0000009981,0.0001000000,6,(x/2) - tan(2*x),Secant
2,5.3500000000,5.2633610953,5.2633610953,1.6460756366,0.0001000000,1,(x/2) - tan(2*x),Secant
2,5.2633610953,5.3083323114,5.3083323114,0.8471816265,0.0001000000,2,(x/2) - tan(2*x),Secant
2,5.3083323114,5.3207822310,5.3207822310,0.2339866408,0.0001000000,3,(x/2) - tan(2*x),Secant
2,5.3207822310,5.3177754011,5.3177754011,0.0565430023,0.0001000000,4,(x/2) - tan(2*x),Secant
2,5.3177754011,5.3179233536,5.3179233536,0.0027821488,0.0001000000,5,(x/2) - tan(2*x),Secant
2,5.3179233536,5.3179257124,5.3179257124,0.0000443550,0.0001000000,6,(x/2) - tan(2*x),Secant
3,7.0000000000,6.6649936814,6.6649936814,5.0263561322,0.0001000000,1,(x/2) - tan(2*x),Secant
3,6.6649936814,6.7950131860,6.7950131860,1.9134547798,0.0001000000,2,(x/2) - tan(2*x),Secant
3,6.7950131860,7.1637343990,7.1637343990,5.1470530944,0.0001000000,3,(x/2) - tan(2*x),Secant
3,7.1637343990,6.7027453987,6.7027453987,6.8776146619,0.0001000000,4,(x/2) - tan(2*x),Secant
3,6.7027453987,6.5449027210,6.5449027210,2.4116886757,0.0001000000,5,(x/2) - tan(2*x),Secant
3,6.5449027210,7.4746023227,7.4746023227,12.4381145854,0.0001000000,6,(x/2) - tan(2*x),Secant
3,7.4746023227,5.2857339957,5.2857339957,41.4108679834,0.0001000000,7,(x/2) - tan(2*x),Secant
3,5.2857339957,5.0656502966,5.0656502966,4.3446287504,0.0001000000,8,(x/2) - tan(2*x),Secant
3,5.0656502966,5.3610252784,5.3610252784,5.5096733638,0.0001000000,9,(x/2) - tan(2*x),Secant
3,5.3610252784,5.2591726315,5.2591726315,1.9366667347,0.0001000000,10,(x/2) - tan(2*x),Secant
3,5.2591726315,5.3040330128,5.3040330128,0.8457786965,0.0001000000,11,(x/2) - tan(2*x),Secant
3,5.3040330128,5.3223759977,5.3223759977,0.3446390278,0.0001000000,12,(x/2) - tan(2*x),Secant
3,5.3223759977,5.3175866629,5.3175866629,0.0900659463,0.0001000000,13,(x/2) - tan(2*x),Secant
3,5.3175866629,5.3179174272,5.3179174272,0.0062198087,0.0001000000,14,(x/2) - tan(2*x),Secant
3,5.3179174272,5.3179257259,5.3179257259,0.0001560510,0.0001000000,15,(x/2) - tan(2*x),Secant
3,5.3179257259,5.3179257105,5.3179257105,0.0000002898,0.0001000000,16,(x/2) - tan(2*x),Secant
4,10.2000000000,9.5661965004,9.5661965004,6.6254493051,0.0001000000,1,(x/2) - tan(2*x),Secant
4,9.5661965004,9.6248800347,9.6248800347,0.6097066563,0.0001000000,2,(x/2) - tan(2*x),Secant
4,9.6248800347,12.1241704229,12.1241704229,20.6141146247,0.0001000000,3,(x/2) - tan(2*x),Secant
4,12.1241704229,5.8331455107,5.8331455107,107.8496139124,0.0001000000,4,(x/2) - tan(2*x),Secant
4,5.8331455107,-2.6277912721,-2.6277912721,321.9790275056,0.0001000000,5,(x/2) - tan(2*x),Secant
4,-2.6277912721,0.8883483903,0.8883483903,395.8063864240,0.0001000000,6,(x/2) - tan(2*x),Secant
4,0.8883483903,-1.3545470303,-1.3545470303,165.5826907760,0.0001000000,7,(x/2) - tan(2*x),Secant
4,-1.3545470303,-0.9535911839,-0.9535911839,42.0469330203,0.0001000000,8,(x/2) - tan(2*x),Secant
4,-0.9535911839,-1.5623391945,-1.5623391945,38.9638826673,0.0001000000,9,(x/2) - tan(2*x),Secant
4,-1.5623391945,-1.7537249318,-1.7537249318,10.9130989588,0.0001000000,10,(x/2) - tan(2*x),Secant
4,-1.7537249318,-2.0642394269,-2.0642394269,15.0425619751,0.0001000000,11,(x/2) - tan(2*x),Secant
4,-2.0642394269,-1.9109717615,-1.9109717615,8.0204045089,0.0001000000,12,(x/2) - tan(2*x),Secant
4,-1.9109717615,-1.9466916455,-1.9466916455,1.8349020024,0.0001000000,13,(x/2) - tan(2*x),Secant
4,-1.9466916455,-1.9594100080,-1.9594100080,0.6490914326,0.0001000000,14,(x/2) - tan(2*x),Secant
4,-1.9594100080,-1.9581869617,-1.9581869617,0.0624580943,0.0001000000,15,(x/2) - tan(2*x),Secant
4,-1.9581869617,-1.9582176018,-1.9582176018,0.0015646924,0.0001000000,16,(x/2) - tan(2*x),Secant
4,-1.9582176018,-1.9582176841,-1.9582176841,0.0000042013,0.0001000000,17,(x/2) - tan(2*x),Secant
